Datum;Zürich;Basel
31.01.2016 05:00;5.2;5.0
31.01.2016 06:00;5.1;4.7
31.01.2016 07:00;4.8;4.6
31.01.2016 08:00;4.2;4.6
31.01.2016 09:00;3.8;4.4
31.01.2016 10:00;3.9;4.6
31.01.2016 11:00;3.5;4.9
31.01.2016 12:00;3.6;4.9
31.01.2016 13:00;4.0;5.0
31.01.2016 14:00;4.9;5.4
31.01.2016 15:00;8.3;6.6
31.01.2016 16:00;9.8;11.1
31.01.2016 17:00;10.3;11.9
31.01.2016 18:00;10.9;11.9
31.01.2016 19:00;11.4;11.9
31.01.2016 20:00;11.1;12.9
31.01.2016 21:00;11.3;13.0
31.01.2016 22:00;11.5;13.1
31.01.2016 23:00;11.7;13.9
01.02.2016 00:00;12.0;14.1
01.02.2016 01:00;11.8;13.5
01.02.2016 02:00;11.8;13.3
01.02.2016 03:00;12.0;13.3
01.02.2016 04:00;12.0;13.3
01.02.2016 05:00;12.7;13.1
01.02.2016 06:00;12.6;12.8
01.02.2016 07:00;12.6;12.3
01.02.2016 08:00;12.2;12.0
01.02.2016 09:00;12.0;12.0
01.02.2016 10:00;12.4;12.3
01.02.2016 11:00;13.6;11.8
01.02.2016 12:00;14.1;11.6
01.02.2016 13:00;14.2;11.9
01.02.2016 14:00;14.5;11.7
01.02.2016 15:00;14.1;11.2
01.02.2016 16:00;14.0;10.5
01.02.2016 17:00;13.4;11.2
01.02.2016 18:00;12.5;11.0
01.02.2016 19:00;11.7;10.6
01.02.2016 20:00;11.3;10.4
01.02.2016 21:00;9.9;10.3
01.02.2016 22:00;9.3;10.3
01.02.2016 23:00;9.0;10.6
02.02.2016 00:00;8.9;10.7
02.02.2016 01:00;8.7;10.8
02.02.2016 02:00;8.7;10.8
02.02.2016 03:00;7.6;10.8
02.02.2016 04:00;7.5;10.4
02.02.2016 05:00;7.6;10.1
02.02.2016 06:00;7.6;9.6
02.02.2016 07:00;8.2;9.8
02.02.2016 08:00;7.7;10.1
02.02.2016 09:00;8.6;10.4
02.02.2016 10:00;9.3;10.4
02.02.2016 11:00;10.0;10.5
02.02.2016 12:00;10.8;11.0
02.02.2016 13:00;11.4;11.3
02.02.2016 14:00;12.0;11.6
02.02.2016 15:00;11.9;11.7
02.02.2016 16:00;12.1;11.9
02.02.2016 17:00;12.0;11.3
02.02.2016 18:00;11.1;11.0
02.02.2016 19:00;10.3;11.0
02.02.2016 20:00;10.1;11.1
02.02.2016 21:00;10.4;10.9
02.02.2016 22:00;10.5;10.7
02.02.2016 23:00;10.4;10.5
03.02.2016 00:00;10.4;10.8
03.02.2016 01:00;10.5;10.3
03.02.2016 02:00;10.4;10.1
03.02.2016 03:00;10.3;10.0
03.02.2016 04:00;10.2;8.9
03.02.2016 05:00;10.1;6.4
03.02.2016 06:00;9.9;5.6
03.02.2016 07:00;8.4;5.3
03.02.2016 08:00;6.8;5.1
03.02.2016 09:00;5.4;4.5
03.02.2016 10:00;5.0;4.4
03.02.2016 11:00;4.1;5.0
03.02.2016 12:00;4.0;6.0
03.02.2016 13:00;3.8;5.6
03.02.2016 14:00;4.4;4.7
03.02.2016 15:00;3.7;4.2
03.02.2016 16:00;4.4;4.0
03.02.2016 17:00;3.9;4.6
03.02.2016 18:00;3.8;4.3
03.02.2016 19:00;3.7;3.7
03.02.2016 20:00;2.5;3.8
03.02.2016 21:00;3.0;3.9
03.02.2016 22:00;3.2;3.0
03.02.2016 23:00;3.1;2.8
04.02.2016 00:00;1.8;2.6
04.02.2016 01:00;2.6;2.7
04.02.2016 02:00;2.3;3.0
04.02.2016 03:00;2.4;3.4
04.02.2016 04:00;2.3;3.1
04.02.2016 05:00;2.5;3.3
04.02.2016 06:00;2.5;3.5
04.02.2016 07:00;2.7;3.5
04.02.2016 08:00;3.2;3.7
04.02.2016 09:00;3.2;4.0
04.02.2016 10:00;3.1;4.4
04.02.2016 11:00;3.9;5.0
04.02.2016 12:00;4.4;5.3
04.02.2016 13:00;4.8;5.5
04.02.2016 14:00;4.9;5.6
04.02.2016 15:00;4.4;5.7
04.02.2016 16:00;3.7;5.1
04.02.2016 17:00;3.4;5.1
04.02.2016 18:00;3.4;5.3
04.02.2016 19:00;3.5;5.6
04.02.2016 20:00;3.8;6.3
04.02.2016 21:00;4.0;6.8
04.02.2016 22:00;4.4;7.1
04.02.2016 23:00;4.6;7.1
05.02.2016 00:00;4.8;7.2
05.02.2016 01:00;4.9;7.3
05.02.2016 02:00;5.1;7.4
05.02.2016 03:00;5.3;7.4
05.02.2016 04:00;5.4;7.6
05.02.2016 05:00;5.6;7.7
05.02.2016 06:00;5.9;7.7
05.02.2016 07:00;6.1;7.7
05.02.2016 08:00;6.1;7.5
05.02.2016 09:00;6.3;7.4
05.02.2016 10:00;6.5;8.0
05.02.2016 11:00;6.7;8.7
05.02.2016 12:00;6.9;9.8
05.02.2016 13:00;7.3;9.9
05.02.2016 14:00;7.9;11.0
05.02.2016 15:00;8.6;11.1
05.02.2016 16:00;8.6;11.4
05.02.2016 17:00;8.3;10.8
05.02.2016 18:00;8.1;9.9
05.02.2016 19:00;7.6;8.4
05.02.2016 20:00;6.7;7.7
05.02.2016 21:00;5.7;7.1
05.02.2016 22:00;4.9;6.8
05.02.2016 23:00;4.6;6.4
06.02.2016 00:00;4.1;5.7
06.02.2016 01:00;4.0;5.5
06.02.2016 02:00;3.5;5.1
06.02.2016 03:00;3.4;4.7
06.02.2016 04:00;3.5;4.6
06.02.2016 05:00;2.1;4.4
06.02.2016 06:00;1.5;4.2
06.02.2016 07:00;1.3;3.9
06.02.2016 08:00;1.1;3.8
06.02.2016 09:00;0.8;4.0
06.02.2016 10:00;1.3;5.1
06.02.2016 11:00;3.1;6.4
06.02.2016 12:00;6.5;8.1
06.02.2016 13:00;9.1;9.9
06.02.2016 14:00;10.8;11.3
06.02.2016 15:00;11.3;11.9
06.02.2016 16:00;12.1;12.6
06.02.2016 17:00;11.3;12.2
06.02.2016 18:00;10.1;11.1
06.02.2016 19:00;9.1;9.8
06.02.2016 20:00;7.7;8.7
06.02.2016 21:00;6.8;7.8
06.02.2016 22:00;6.2;7.2
06.02.2016 23:00;5.2;6.3
07.02.2016 00:00;4.9;5.7
07.02.2016 01:00;4.4;5.2
07.02.2016 02:00;4.3;4.4
07.02.2016 03:00;3.5;4.2
07.02.2016 04:00;3.1;4.1
07.02.2016 05:00;2.8;3.7
07.02.2016 06:00;2.2;4.1
07.02.2016 07:00;1.8;3.7
07.02.2016 08:00;1.6;3.6
07.02.2016 09:00;1.9;4.0
07.02.2016 10:00;2.3;4.4
07.02.2016 11:00;3.2;6.6
07.02.2016 12:00;4.2;7.2
07.02.2016 13:00;7.2;5.5
07.02.2016 14:00;8.3;4.6
07.02.2016 15:00;7.0;5.2
07.02.2016 16:00;5.9;5.7
07.02.2016 17:00;5.7;5.8
07.02.2016 18:00;5.7;5.7
07.02.2016 19:00;5.5;5.1
07.02.2016 20:00;5.7;5.2
07.02.2016 21:00;5.7;5.0
07.02.2016 22:00;6.0;4.7
07.02.2016 23:00;6.1;4.2
08.02.2016 00:00;5.7;3.9
08.02.2016 01:00;5.3;3.3
08.02.2016 02:00;4.7;2.7
08.02.2016 03:00;4.2;2.2
08.02.2016 04:00;3.6;2.2
08.02.2016 05:00;5.3;2.7
08.02.2016 06:00;5.8;6.5
08.02.2016 07:00;6.0;8.6
08.02.2016 08:00;6.0;9.0
08.02.2016 09:00;6.1;10.1
08.02.2016 10:00;6.1;10.9
08.02.2016 11:00;7.5;12.0
08.02.2016 12:00;7.8;12.8
08.02.2016 13:00;9.7;13.2
08.02.2016 14:00;10.9;13.1
08.02.2016 15:00;11.5;13.6
08.02.2016 16:00;12.1;13.9
08.02.2016 17:00;12.0;12.3
08.02.2016 18:00;10.5;11.7
08.02.2016 19:00;10.7;10.3
08.02.2016 20:00;11.2;10.9
08.02.2016 21:00;8.9;10.1
08.02.2016 22:00;8.9;8.0
08.02.2016 23:00;9.7;8.3
09.02.2016 00:00;9.2;9.0
09.02.2016 01:00;9.0;6.8
09.02.2016 02:00;8.7;6.7
09.02.2016 03:00;7.8;8.0
09.02.2016 04:00;7.9;9.6
09.02.2016 05:00;8.3;9.6
09.02.2016 06:00;8.2;9.5
09.02.2016 07:00;8.7;8.8
09.02.2016 08:00;8.8;7.9
09.02.2016 09:00;8.1;10.0
09.02.2016 10:00;7.7;12.3
09.02.2016 11:00;7.5;12.8
09.02.2016 12:00;7.8;13.5
09.02.2016 13:00;8.3;13.0
09.02.2016 14:00;8.7;11.9
09.02.2016 15:00;8.8;12.9
09.02.2016 16:00;8.9;12.7
09.02.2016 17:00;9.4;11.3
09.02.2016 18:00;9.5;11.7
09.02.2016 19:00;9.4;6.8
09.02.2016 20:00;6.5;7.7
09.02.2016 21:00;7.5;7.8
09.02.2016 22:00;7.3;4.6
09.02.2016 23:00;6.1;3.7
10.02.2016 00:00;2.8;4.1
10.02.2016 01:00;3.1;3.7
10.02.2016 02:00;3.6;3.4
10.02.2016 03:00;3.2;3.3
10.02.2016 04:00;2.7;2.8
10.02.2016 05:00;1.7;2.6
10.02.2016 06:00;1.2;2.7
10.02.2016 07:00;1.3;2.8
10.02.2016 08:00;1.6;2.7
10.02.2016 09:00;2.0;2.8
10.02.2016 10:00;2.6;3.5
10.02.2016 11:00;3.6;3.8
10.02.2016 12:00;3.9;4.0
10.02.2016 13:00;3.6;4.9
10.02.2016 14:00;4.2;5.2
10.02.2016 15:00;4.7;5.4
10.02.2016 16:00;4.4;5.6
10.02.2016 17:00;4.2;5.4
10.02.2016 18:00;3.8;4.9
10.02.2016 19:00;4.0;4.7
10.02.2016 20:00;4.0;3.9
10.02.2016 21:00;3.2;3.7
10.02.2016 22:00;3.1;3.4
10.02.2016 23:00;2.7;3.0
11.02.2016 00:00;2.6;3.0
11.02.2016 01:00;2.5;2.4
11.02.2016 02:00;2.4;2.6
11.02.2016 03:00;2.1;2.9
11.02.2016 04:00;1.9;3.4
11.02.2016 05:00;1.9;3.5
11.02.2016 06:00;2.2;3.3
11.02.2016 07:00;2.4;3.3
11.02.2016 08:00;2.2;2.8
11.02.2016 09:00;2.4;3.3
11.02.2016 10:00;3.0;4.2
11.02.2016 11:00;3.8;5.1
11.02.2016 12:00;5.1;6.2
11.02.2016 13:00;5.3;7.0
11.02.2016 14:00;6.0;6.9
11.02.2016 15:00;5.9;7.2
11.02.2016 16:00;6.0;6.7
11.02.2016 17:00;5.5;6.5
11.02.2016 18:00;5.3;5.9
11.02.2016 19:00;5.2;5.4
11.02.2016 20:00;4.5;4.2
11.02.2016 21:00;4.1;3.0
11.02.2016 22:00;4.1;3.3
11.02.2016 23:00;3.9;3.2
12.02.2016 00:00;3.3;3.5
12.02.2016 01:00;2.6;3.2
12.02.2016 02:00;2.0;2.8
12.02.2016 03:00;1.9;2.4
12.02.2016 04:00;2.0;1.8
12.02.2016 05:00;2.0;1.5
12.02.2016 06:00;2.0;1.4
12.02.2016 07:00;2.0;1.3
12.02.2016 08:00;1.8;1.1
12.02.2016 09:00;2.0;1.3
12.02.2016 10:00;2.1;2.3
12.02.2016 11:00;3.0;4.3
12.02.2016 12:00;3.9;5.3
12.02.2016 13:00;5.4;5.4
12.02.2016 14:00;5.7;5.3
12.02.2016 15:00;5.9;3.7
12.02.2016 16:00;6.3;3.3
12.02.2016 17:00;4.4;3.0
12.02.2016 18:00;3.2;2.4
12.02.2016 19:00;2.8;2.2
12.02.2016 20:00;3.2;2.4
12.02.2016 21:00;3.3;2.8
12.02.2016 22:00;3.7;2.9
12.02.2016 23:00;3.8;4.1
13.02.2016 00:00;3.8;3.1
13.02.2016 01:00;3.1;2.9
13.02.2016 02:00;3.1;3.0
13.02.2016 03:00;3.4;3.0
13.02.2016 04:00;4.0;3.1
13.02.2016 05:00;4.7;3.2
13.02.2016 06:00;4.9;4.3
13.02.2016 07:00;5.0;5.0
13.02.2016 08:00;4.8;4.3
13.02.2016 09:00;4.2;4.1
13.02.2016 10:00;4.4;4.6
13.02.2016 11:00;6.2;5.2
13.02.2016 12:00;5.6;6.6
13.02.2016 13:00;5.9;7.9
13.02.2016 14:00;6.3;8.8
13.02.2016 15:00;7.1;9.4
13.02.2016 16:00;6.8;9.3
13.02.2016 17:00;7.1;7.7
13.02.2016 18:00;6.1;7.4
13.02.2016 19:00;6.5;8.2
13.02.2016 20:00;7.2;8.9
13.02.2016 21:00;8.3;9.0
13.02.2016 22:00;8.9;8.9
13.02.2016 23:00;8.1;9.0
14.02.2016 00:00;8.4;8.9
14.02.2016 01:00;9.2;8.4
14.02.2016 02:00;9.1;8.3
14.02.2016 03:00;8.8;8.4
14.02.2016 04:00;8.9;8.1
14.02.2016 05:00;8.3;7.7
14.02.2016 06:00;6.7;8.0
14.02.2016 07:00;6.3;7.3
14.02.2016 08:00;6.3;6.6
14.02.2016 09:00;6.4;5.5
14.02.2016 10:00;6.4;4.5
14.02.2016 11:00;7.1;3.5
14.02.2016 12:00;6.3;3.2
14.02.2016 13:00;4.2;3.6
14.02.2016 14:00;3.1;4.1
14.02.2016 15:00;3.2;4.8
14.02.2016 16:00;3.5;5.4
14.02.2016 17:00;4.2;5.1
14.02.2016 18:00;4.6;4.8
14.02.2016 19:00;4.6;4.7
14.02.2016 20:00;4.3;4.5
14.02.2016 21:00;4.1;3.9
14.02.2016 22:00;4.2;3.8
14.02.2016 23:00;4.3;3.9
15.02.2016 00:00;4.5;3.6
15.02.2016 01:00;4.9;3.4
15.02.2016 02:00;4.8;3.2
15.02.2016 03:00;4.2;3.7
15.02.2016 04:00;3.9;3.5
15.02.2016 05:00;4.0;3.7
15.02.2016 06:00;4.0;3.7
15.02.2016 07:00;4.2;3.7
15.02.2016 08:00;4.3;3.1
15.02.2016 09:00;4.6;2.8
15.02.2016 10:00;5.0;2.7
15.02.2016 11:00;4.1;3.2
15.02.2016 12:00;4.2;3.1
15.02.2016 13:00;4.0;3.0
15.02.2016 14:00;3.6;2.9
15.02.2016 15:00;3.3;3.0
15.02.2016 16:00;3.5;2.9
15.02.2016 17:00;3.4;2.7
15.02.2016 18:00;3.6;2.7
15.02.2016 19:00;3.4;2.6
15.02.2016 20:00;3.3;2.6
15.02.2016 21:00;3.2;2.5
15.02.2016 22:00;2.7;2.2
15.02.2016 23:00;2.5;2.1
16.02.2016 00:00;2.1;2.1
16.02.2016 01:00;2.0;2.0
16.02.2016 02:00;2.1;2.1
16.02.2016 03:00;2.4;1.9
16.02.2016 04:00;2.2;1.6
16.02.2016 05:00;2.3;1.5
16.02.2016 06:00;2.2;1.4
16.02.2016 07:00;2.3;1.3
16.02.2016 08:00;2.4;1.2
16.02.2016 09:00;2.5;1.2
16.02.2016 10:00;2.5;1.5
16.02.2016 11:00;2.5;1.7
16.02.2016 12:00;2.7;2.0
16.02.2016 13:00;2.8;2.2
16.02.2016 14:00;2.9;2.5
16.02.2016 15:00;3.2;2.5
16.02.2016 16:00;3.3;2.4
16.02.2016 17:00;3.3;2.2
16.02.2016 18:00;3.2;2.0
16.02.2016 19:00;3.2;1.8
16.02.2016 20:00;3.2;1.8
16.02.2016 21:00;3.3;1.8
16.02.2016 22:00;3.5;1.3
16.02.2016 23:00;3.6;1.3
17.02.2016 00:00;3.4;1.0
17.02.2016 01:00;3.2;1.1
17.02.2016 02:00;3.2;0.8
17.02.2016 03:00;3.0;0.6
17.02.2016 04:00;2.8;0.3
17.02.2016 05:00;2.6;0.2
17.02.2016 06:00;2.2;-0.1
17.02.2016 07:00;1.9;-0.2
17.02.2016 08:00;1.9;-0.4
17.02.2016 09:00;1.7;-0.5
17.02.2016 10:00;1.9;-0.5
17.02.2016 11:00;1.9;-0.4
17.02.2016 12:00;2.1;-0.1
17.02.2016 13:00;2.5;0.2
17.02.2016 14:00;3.0;0.5
17.02.2016 15:00;3.3;1.0
17.02.2016 16:00;3.3;1.5
17.02.2016 17:00;3.5;1.7
17.02.2016 18:00;3.6;1.7
17.02.2016 19:00;3.6;1.8
17.02.2016 20:00;3.4;1.8
17.02.2016 21:00;3.3;1.8
17.02.2016 22:00;3.3;1.9
17.02.2016 23:00;3.3;1.9
18.02.2016 00:00;3.2;1.9
18.02.2016 01:00;3.4;1.9
18.02.2016 02:00;3.6;2.0
18.02.2016 03:00;3.5;2.1
18.02.2016 04:00;3.0;2.4
18.02.2016 05:00;2.8;2.3
18.02.2016 06:00;2.5;2.1
18.02.2016 07:00;2.3;1.4
18.02.2016 08:00;2.4;1.3
18.02.2016 09:00;2.8;1.7
18.02.2016 10:00;3.5;2.2
18.02.2016 11:00;4.3;4.1
18.02.2016 12:00;5.8;5.9
18.02.2016 13:00;6.6;7.3
18.02.2016 14:00;7.3;7.4
18.02.2016 15:00;7.3;7.5
18.02.2016 16:00;7.2;7.4
18.02.2016 17:00;7.0;7.1
18.02.2016 18:00;6.3;6.4
18.02.2016 19:00;5.9;5.8
18.02.2016 20:00;5.6;4.9
18.02.2016 21:00;5.1;4.8
18.02.2016 22:00;4.5;4.3
18.02.2016 23:00;4.3;4.0
19.02.2016 00:00;4.0;3.7
19.02.2016 01:00;3.8;3.2
19.02.2016 02:00;4.2;2.6
19.02.2016 03:00;4.2;2.5
19.02.2016 04:00;4.0;2.3
19.02.2016 05:00;3.4;2.5
19.02.2016 06:00;3.0;2.5
19.02.2016 07:00;2.8;2.3
19.02.2016 08:00;2.4;2.5
19.02.2016 09:00;2.8;2.8
19.02.2016 10:00;3.0;3.1
19.02.2016 11:00;3.3;3.6
19.02.2016 12:00;3.3;4.0
19.02.2016 13:00;3.6;4.7
19.02.2016 14:00;3.9;5.2
19.02.2016 15:00;4.4;4.5
19.02.2016 16:00;3.8;4.6
19.02.2016 17:00;3.8;4.7
19.02.2016 18:00;3.7;4.3
19.02.2016 19:00;3.7;4.1
19.02.2016 20:00;3.4;3.8
19.02.2016 21:00;3.2;3.2
19.02.2016 22:00;2.9;2.6
19.02.2016 23:00;3.1;2.4
20.02.2016 00:00;3.0;2.3
20.02.2016 01:00;2.5;1.4
20.02.2016 02:00;2.7;1.5
20.02.2016 03:00;2.2;1.3
20.02.2016 04:00;2.2;1.4
20.02.2016 05:00;1.9;2.3
20.02.2016 06:00;1.5;1.5
20.02.2016 07:00;1.6;3.0
20.02.2016 08:00;2.4;4.0
20.02.2016 09:00;3.2;4.5
20.02.2016 10:00;3.2;3.3
20.02.2016 11:00;2.7;3.6
20.02.2016 12:00;2.5;4.3
20.02.2016 13:00;3.5;5.1
20.02.2016 14:00;3.0;4.6
20.02.2016 15:00;3.2;5.7
20.02.2016 16:00;3.8;7.8
20.02.2016 17:00;4.3;9.5
20.02.2016 18:00;4.8;10.0
20.02.2016 19:00;5.7;10.4
20.02.2016 20:00;6.0;10.3
20.02.2016 21:00;6.6;10.5
20.02.2016 22:00;7.9;10.9
20.02.2016 23:00;8.4;11.4
21.02.2016 00:00;8.8;11.6
21.02.2016 01:00;9.3;11.8
21.02.2016 02:00;9.6;11.7
21.02.2016 03:00;10.0;12.0
21.02.2016 04:00;10.6;12.6
21.02.2016 05:00;11.1;12.9
21.02.2016 06:00;11.5;12.8
21.02.2016 07:00;11.8;12.6
21.02.2016 08:00;11.7;12.2
21.02.2016 09:00;11.3;12.0
21.02.2016 10:00;11.5;12.4
21.02.2016 11:00;12.4;12.7
21.02.2016 12:00;13.3;12.8
21.02.2016 13:00;14.7;13.3
21.02.2016 14:00;15.6;14.3
21.02.2016 15:00;16.3;15.7
21.02.2016 16:00;16.8;15.5
21.02.2016 17:00;16.4;15.3
21.02.2016 18:00;15.7;14.2
21.02.2016 19:00;14.0;12.5
21.02.2016 20:00;12.4;10.0
21.02.2016 21:00;11.8;8.3
21.02.2016 22:00;9.6;7.3
21.02.2016 23:00;9.3;6.3
22.02.2016 00:00;8.5;6.0
22.02.2016 01:00;8.4;4.8
22.02.2016 02:00;7.7;4.8
22.02.2016 03:00;7.4;4.3
22.02.2016 04:00;7.2;4.3
22.02.2016 05:00;6.5;4.4
22.02.2016 06:00;6.5;3.3
22.02.2016 07:00;6.3;2.8
22.02.2016 08:00;6.1;3.1
22.02.2016 09:00;6.5;5.1
22.02.2016 10:00;8.3;7.2
22.02.2016 11:00;9.7;9.7
22.02.2016 12:00;13.4;11.7
22.02.2016 13:00;16.0;12.9
22.02.2016 14:00;17.1;13.4
22.02.2016 15:00;17.3;13.3
22.02.2016 16:00;17.0;12.7
22.02.2016 17:00;16.3;12.7
22.02.2016 18:00;13.5;12.6
22.02.2016 19:00;12.5;12.1
22.02.2016 20:00;12.0;11.6
22.02.2016 21:00;11.8;11.1
22.02.2016 22:00;11.0;11.1
22.02.2016 23:00;11.0;11.0
23.02.2016 00:00;10.8;10.6
23.02.2016 01:00;10.6;10.4
23.02.2016 02:00;10.4;10.2
23.02.2016 03:00;10.1;9.5
23.02.2016 04:00;9.8;9.1
23.02.2016 05:00;9.7;9.5
23.02.2016 06:00;9.6;9.6
23.02.2016 07:00;9.5;9.8
23.02.2016 08:00;9.6;9.0
23.02.2016 09:00;9.5;8.8
23.02.2016 10:00;9.2;8.5
23.02.2016 11:00;9.7;9.0
23.02.2016 12:00;10.1;9.0
23.02.2016 13:00;10.4;9.0
23.02.2016 14:00;9.8;8.7
23.02.2016 15:00;9.3;6.1
23.02.2016 16:00;8.1;3.9
23.02.2016 17:00;5.7;3.0
23.02.2016 18:00;4.0;3.2
23.02.2016 19:00;3.3;3.5
23.02.2016 20:00;3.1;3.0
23.02.2016 21:00;3.2;2.8
23.02.2016 22:00;3.1;3.1
23.02.2016 23:00;2.9;3.1
24.02.2016 00:00;2.5;2.6
24.02.2016 01:00;2.2;1.3
24.02.2016 02:00;2.2;1.2
24.02.2016 03:00;2.2;0.6
24.02.2016 04:00;1.7;-0.3
24.02.2016 05:00;1.7;-0.8
24.02.2016 06:00;1.5;-0.8
24.02.2016 07:00;0.7;-0.7
24.02.2016 08:00;0.4;-0.7
24.02.2016 09:00;1.4;-0.7
24.02.2016 10:00;2.0;0.3
24.02.2016 11:00;2.5;3.0
24.02.2016 12:00;3.5;4.2
24.02.2016 13:00;4.3;5.1
24.02.2016 14:00;4.5;5.4
24.02.2016 15:00;5.0;4.8
24.02.2016 16:00;5.3;4.7
24.02.2016 17:00;4.4;4.4
24.02.2016 18:00;3.3;4.1
24.02.2016 19:00;2.4;3.2
24.02.2016 20:00;2.5;2.6
24.02.2016 21:00;1.9;2.0
24.02.2016 22:00;1.4;1.8
24.02.2016 23:00;1.3;1.7
25.02.2016 00:00;1.4;1.8
25.02.2016 01:00;1.7;1.2
25.02.2016 02:00;1.5;0.4
25.02.2016 03:00;1.4;0.3
25.02.2016 04:00;1.9;0.1
25.02.2016 05:00;2.5;0.1
25.02.2016 06:00;2.3;0.1
25.02.2016 07:00;1.8;0.1
25.02.2016 08:00;1.0;0.1
25.02.2016 09:00;0.8;0.3
25.02.2016 10:00;1.2;0.4
25.02.2016 11:00;1.6;0.7
25.02.2016 12:00;2.0;1.0
25.02.2016 13:00;2.3;1.3
25.02.2016 14:00;2.5;1.6
25.02.2016 15:00;2.7;2.0
25.02.2016 16:00;2.8;2.6
25.02.2016 17:00;3.0;2.8
25.02.2016 18:00;2.7;2.0
25.02.2016 19:00;2.4;1.1
25.02.2016 20:00;2.1;0.8
25.02.2016 21:00;2.1;0.8
25.02.2016 22:00;2.0;0.7
25.02.2016 23:00;2.2;0.6
26.02.2016 00:00;2.1;0.5
26.02.2016 01:00;1.8;0.3
26.02.2016 02:00;1.8;0.3
26.02.2016 03:00;1.4;0.2
26.02.2016 04:00;1.3;0.1
26.02.2016 05:00;1.5;-0.1
26.02.2016 06:00;1.5;-0.2
26.02.2016 07:00;1.6;0.0
26.02.2016 08:00;1.6;0.1
26.02.2016 09:00;2.1;0.4
26.02.2016 10:00;2.3;0.7
26.02.2016 11:00;2.5;0.8
26.02.2016 12:00;3.1;1.6
26.02.2016 13:00;3.6;2.8
26.02.2016 14:00;4.3;3.6
26.02.2016 15:00;4.9;4.2
26.02.2016 16:00;5.1;4.6
26.02.2016 17:00;4.6;4.5
26.02.2016 18:00;4.2;4.1
26.02.2016 19:00;3.5;3.3
26.02.2016 20:00;3.1;1.7
26.02.2016 21:00;2.8;1.1
26.02.2016 22:00;2.2;1.4
26.02.2016 23:00;1.9;1.6
27.02.2016 00:00;1.2;1.2
27.02.2016 01:00;0.7;0.9
27.02.2016 02:00;0.4;0.3
27.02.2016 03:00;-0.1;-0.2
27.02.2016 04:00;-0.3;-0.8
27.02.2016 05:00;-0.4;-1.2
27.02.2016 06:00;-0.9;-0.9
27.02.2016 07:00;-0.9;0.0
27.02.2016 08:00;-1.1;-0.2
27.02.2016 09:00;-1.1;0.7
27.02.2016 10:00;-0.7;1.9
27.02.2016 11:00;-0.1;3.3
27.02.2016 12:00;0.7;4.7
27.02.2016 13:00;2.8;6.4
27.02.2016 14:00;4.4;6.4
27.02.2016 15:00;5.5;6.8
27.02.2016 16:00;5.8;6.9
27.02.2016 17:00;5.9;6.4
27.02.2016 18:00;5.7;5.8
27.02.2016 19:00;5.4;4.8
27.02.2016 20:00;5.0;3.5
27.02.2016 21:00;4.5;2.5
27.02.2016 22:00;4.2;1.9
27.02.2016 23:00;3.8;1.1
28.02.2016 00:00;3.5;0.9
28.02.2016 01:00;3.3;0.5
28.02.2016 02:00;3.3;0.3
28.02.2016 03:00;3.3;0.1
28.02.2016 04:00;3.2;-0.1
28.02.2016 05:00;2.8;-0.3
28.02.2016 06:00;2.5;-0.3
28.02.2016 07:00;2.4;-0.2
28.02.2016 08:00;2.4;-0.2
28.02.2016 09:00;2.7;0.0
28.02.2016 10:00;3.1;0.4
28.02.2016 11:00;3.6;0.9
28.02.2016 12:00;4.6;1.7
28.02.2016 13:00;5.3;2.7
28.02.2016 14:00;5.8;3.0
28.02.2016 15:00;6.3;3.3
28.02.2016 16:00;6.7;3.8
28.02.2016 17:00;6.5;3.6
28.02.2016 18:00;6.2;3.3
28.02.2016 19:00;5.4;3.0
28.02.2016 20:00;4.9;2.9
28.02.2016 21:00;4.6;2.7
28.02.2016 22:00;4.6;2.5
28.02.2016 23:00;4.6;2.5
29.02.2016 00:00;4.4;2.7
29.02.2016 01:00;3.8;3.0
29.02.2016 02:00;3.3;3.0
29.02.2016 03:00;2.9;2.8
29.02.2016 04:00;2.8;2.7
29.02.2016 05:00;2.8;2.5
29.02.2016 06:00;3.0;2.3
29.02.2016 07:00;3.0;2.0
29.02.2016 08:00;3.1;1.7
29.02.2016 09:00;3.3;1.5
29.02.2016 10:00;3.4;1.7
29.02.2016 11:00;3.3;1.9
29.02.2016 12:00;3.3;2.0
29.02.2016 13:00;3.2;2.1
29.02.2016 14:00;3.1;2.1
29.02.2016 15:00;2.8;2.0
29.02.2016 16:00;2.8;1.7
29.02.2016 17:00;2.3;1.7
29.02.2016 18:00;2.2;1.2
29.02.2016 19:00;1.8;1.4
29.02.2016 20:00;1.8;1.4
29.02.2016 21:00;1.6;1.4
29.02.2016 22:00;1.5;1.4
29.02.2016 23:00;1.2;1.5
01.03.2016 00:00;0.9;1.6
01.03.2016 01:00;0.8;1.5
01.03.2016 02:00;0.9;1.8
01.03.2016 03:00;1.1;1.6
01.03.2016 04:00;0.9;1.4
01.03.2016 05:00;0.8;1.3
01.03.2016 06:00;0.5;1.3
01.03.2016 07:00;0.4;0.9
01.03.2016 08:00;0.6;1.0
01.03.2016 09:00;1.0;1.7
01.03.2016 10:00;1.5;2.5
01.03.2016 11:00;2.2;4.2
01.03.2016 12:00;3.2;4.9
01.03.2016 13:00;3.7;5.6
01.03.2016 14:00;3.9;6.4
01.03.2016 15:00;4.6;6.7
01.03.2016 16:00;4.8;6.8
01.03.2016 17:00;5.3;6.4
01.03.2016 18:00;5.2;6.0
